"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"강서구","C311057_화곡본동 105-428(고정2) 좌측은 강서로 대로 방향 우측은 화곡본동성당 방향","방범","37.53850500900968","126.84332572450543","1","2021-01-29"
"강서구","C251004(A2030)_화곡1동 1087","방범","37.538513","126.83473","1","2021-01-29"
"강서구","C251004(A2030)_화곡1동 1087_럭키마트 옆(보조1) 강서중앙시장재건축방향","방범","37.538513","126.83473","1","2021-01-29"
"강서구","C311057_화곡본동 105-428(고정1) 강서로24길 34 미문빌라 방향","방범","37.5385185757376","126.8433340948599","1","2021-01-29"
"강서구","C301027(A3022)_화곡8동 410-206","방범","37.53853","126.84928","1","2021-01-29"
"강서구","C301027(A3022)_화곡8동 410-206(보조1) 초록마을로24길 21-4 개구리어린이집 방향","방범","37.53853","126.84928","1","2021-01-29"
"강서구","C311011(A1145)_화곡본동 56-673","방범","37.53857246329751","126.85022413738285","1","2021-01-29"
"강서구","C251065_화곡1동 1086-24(고정1) 초롱공원방향","방범","37.53860041453161","126.83620799021355","1","2021-01-29"
"강서구","C251065_화곡1동 1086-24(고정2) 화곡로20길 37방향","방범","37.53860041453161","126.83620799021355","1","2021-01-29"
"강서구","C251065_화곡1동 1086-24(고정3) 강서중앙시장재건축방향","방범","37.53860041453161","126.83620799021355","1","2021-01-29"
"강서구","C251054_화곡1동 400-41","방범","37.538633902996935","126.84178802247","1","2021-01-29"
"강서구","C311001(A1134)_화곡본동 102-143","방범","37.53868","126.84508","1","2021-01-29"
"강서구","C311001(A1134)_화곡본동 102-143(보조1) 까치산 근린공원 방향","방범","37.53868","126.84508","1","2021-01-29"
"강서구","C251068_화곡1동 400-75 하나하이츠 옆(고정1) 가로공원로방향","방범","37.538703788672635","126.8397754314226","1","2021-01-29"
"강서구","S282002(A3029)_화곡4동 488-2(한광고등학교)","방범","37.53887191697908","126.85764780977126","1","2021-01-29"
"강서구","C311083_화곡본동 56-393(고정2)","방범","37.5388857","126.850059","1","2021-01-29"
"강서구","C311083_화곡본동 56-393(고정3)","방범","37.5388857","126.850059","1","2021-01-29"
"강서구","C311083_화곡본동 56-393(고정1)","방범","37.538885798508076","126.85005944218251","1","2021-01-29"
"강서구","C251017(A2043)_화곡1동 400-72","방범","37.538933","126.84036","1","2021-01-29"
"강서구","C251032(A3046)_화곡1동 381-12","방범","37.538937","126.83923","1","2021-01-29"
"강서구","C251061_화곡1동 1085-14(고정1) 신월초등학교방향","방범","37.53895578808804","126.83809797158361","1","2021-01-29"
"강서구","C251061_화곡1동 1085-14(고정2) 화곡로20길 33-29방향","방범","37.53895578808804","126.83809797158361","1","2021-01-29"
"강서구","C251061_화곡1동 1085-14(고정3) 강서로31길 84방향","방범","37.53895578808804","126.83809797158361","1","2021-01-29"
"강서구","C251083_화곡1동 1085-25(고정1) 신월초교 방향","방범","37.538994376945595","126.83855039766807","1","2021-01-29"
"강서구","C251083_화곡1동 1085-25(고정2) 화곡로 24길 40-25 방향","방범","37.53899442449595","126.83855888663322","1","2021-01-29"
"강서구","C311022_화곡본동 56-703 - 카메라 1","방범","37.539017","126.85162","1","2021-01-29"
"강서구","C251093_화곡1동 400-28(고정1) 가로공원로 89길 11 방향","방범","37.53903820278601","126.84155383997401","1","2021-01-29"
"강서구","C311046_화곡본동 56-151(고정1) 초록마을로28길 50 화성빌라5차 방향","방범","37.53906507970917","126.84883892042564","1","2021-01-29"
"강서구","C311046_화곡본동 56-151(고정2) 초록마을로22길 58 성원파크빌 방향","방범","37.53906507970917","126.84883892042564","1","2021-01-29"
"강서구","C311046_화곡본동 56-151(고정3) 초록마을로22길 36 방향","방범","37.53906507970917","126.84883892042564","1","2021-01-29"
"강서구","C311009_화곡본동 56-433 (초록마을로 22길 69 방향)","방범","37.53906731155017","126.84801825922652","1","2021-01-29"
"강서구","C311009_화곡본동 56-433(보조1) 화곡본-1 공영주차장 방향","방범","37.539085","126.84802","1","2021-01-29"
"강서구","C281039_화곡4동 488-47(고정2) 신영아파트 방향","방범","37.53916369042879","126.85820754277971","1","2021-01-29"
"강서구","C281039_화곡4동 488-47(고정1) 한광고등학교 방향","방범","37.539170434829366","126.85820465516653","1","2021-01-29"
"강서구","C311034_화곡본동 56-654 - 카메라 1","방범","37.539207","126.85089","1","2021-01-29"
"강서구","C311034_화곡본동 56-654(보조1) 초록마을로24길 21-11 방향","방범","37.539207","126.85089","1","2021-01-29"
"강서구","C251039(A4018)_화곡1동 1070-39","방범","37.539253","126.83423","1","2021-01-29"
"강서구","C311059_화곡본동 56-393(고정2) 초록마을로 28길 36 에이스빌라트 방향","방범","37.53930296992509","126.85029986253185","1","2021-01-29"
"강서구","C251096_화곡1동 1078(고정2) - 지혜빌딩 방향","방범","37.5393048","126.839003","1","2021-01-29"
"강서구","C251096_화곡1동 1078(고정1) - 산호맨션 방향","방범","37.5393048500727","126.83900346678658","1","2021-01-29"
"강서구","C311059_화곡본동 56-393(고정1) 초록마을로 24길 28 삼성연립 방향","방범","37.53930746086904","126.8502969937553","1","2021-01-29"
"강서구","C311060_화곡본동 403-17(고정1) 강서로 26길 5-22 대송빌라 방향","방범","37.53932796960786","126.8426025655671","1","2021-01-29"
"강서구","C311002(A1135)_화곡본동 102-66(보조1) 까치산로4길 85-12 고려주택 방향","방범","37.539406","126.846596","1","2021-01-29"
"강서구","C311002(A1135)_화곡본동 102-66","방범","37.53941320541119","126.84659185183287","1","2021-01-29"
"강서구","C251108_화곡1동 1083-1(고정2) - 가로공원로 대로 방향","방범","37.5394422","126.836582","1","2021-01-29"
"강서구","C251108_화곡1동 1083-1(고정3) - 화곡로 대로 방향","방범","37.5394422","126.836582","1","2021-01-29"
"강서구","C251108_화곡1동 1083-1(고정4) - 건형빌라 방향","방범","37.5394422","126.836582","1","2021-01-29"
"강서구","C251108_화곡1동 1083-1(고정1) - 강서뉴타워 방향","방범","37.53944221905418","126.8365827539618","1","2021-01-29"
"강서구","C311003_화곡본동 105-239","방범","37.53945641954371","126.84300893089067","1","2021-01-29"
"강서구","C311003_화곡본동 105-239(보조1) - 까치산로 2길 58 까치산 아파트 방향","방범","37.539474","126.84301","1","2021-01-29"
"강서구","C251006_화곡1동 1083-20 - 카메라 1","방범","37.53952","126.83809","1","2021-01-29"
"강서구","C251033(A3047)_화곡1동 1072-22","방범","37.539547","126.835884","1","2021-01-29"
"강서구","C311038(A3024)_화곡본동 56-501","방범","37.539642","126.85014","1","2021-01-29"
"강서구","C311038_화곡본동 56-501(보조1) 초록마을로22길 33 성은빌라 방향","방범","37.539649130574944","126.85014404850555","1","2021-01-29"
"강서구","C311077_화곡본동 102-224(고정1) - 화곡본동천주교회 방향","방범","37.5398426","126.845485","1","2021-01-29"
"강서구","C311077_화곡본동 102-224(고정2) - 중앙파크맨션 방향","방범","37.5398426","126.845485","1","2021-01-29"
"강서구","C311081_화곡본동 56-638(고정2)","방범","37.5398483","126.847161","1","2021-01-29"
"강서구","C311081_화곡본동 56-638(고정1)","방범","37.539848347446835","126.8471616338979","1","2021-01-29"
"강서구","C251089_화곡1동 662-26(고정2) 화곡 현대주유소 방향","방범","37.53990480899548","126.84098166804097","1","2021-01-29"
"강서구","C251089_화곡1동 662-26(고정1) 강서로 29길 32 태경 아파트 방향","방범","37.539920581759205","126.84098152921443","1","2021-01-29"
"강서구","C311004(A1137)_화곡본동 105-207(보조1) 볏골공원 방향","방범","37.54","126.84458","1","2021-01-29"
"강서구","C311004(A1137)_화곡본동 105-207","방범","37.54000143684678","126.8445775362576","1","2021-01-29"
"강서구","C311058_화곡본동 105-191(고정1) 강서로 26길 35-20 쌍용 빌라트 방향","방범","37.54006448737302","126.84416382822346","1","2021-01-29"
"강서구","C311052_화곡본동 56-108(고정1) 초록마을로22길 13 두산빌라 방향","방범","37.540069539425346","126.85138973328215","1","2021-01-29"
"강서구","C311058_화곡본동 105-191(고정2) 노을공원 방향","방범","37.54007570649113","126.84415524044259","1","2021-01-29"
"강서구","C251005_화곡1동 1078-27","방범","37.54014","126.84057","1","2021-01-29"
"강서구","C311036_화곡본동 102-324","방범","37.54018417916706","126.84705770724021","1","2021-01-29"
"강서구","S312005_화곡본동 57-29(화일초등학교)(신규)","방범","37.540302","126.84852","1","2021-01-29"
"강서구","C311076_화곡본동 105-141(고정1) - 성원빌라 방향","방범","37.5403898","126.842164","1","2021-01-29"
"강서구","C311076_화곡본동 105-141(고정2) - 파랑새빌라트 방향","방범","37.5403898","126.842164","1","2021-01-29"
"강서구","C311035_화곡동 56-23(고정1) 초록마을로 18길 21 밀레니엄 빌라 방향","방범","37.540533766620236","126.84899969742764","1","2021-01-29"
"강서구","C311035_화곡동 56-23(고정2) 화곡본-1 공영주차장 방향","방범","37.540533766620236","126.84899969742764","1","2021-01-29"
"강서구","C271039_화곡3동 1068-22(고정2)","방범","37.5405476","126.835512","1","2021-01-29"
"강서구","C271039_화곡3동 1068-22(고정1)","방범","37.540547683137234","126.83551252135051","1","2021-01-29"
"강서구","C311016_화곡본동 105-99 - 카메라 1","방범","37.54064","126.84297","1","2021-01-29"
"강서구","C311072_화곡본동 98-106(고정2) - 노을공원 방향","방범","37.5406911","126.845594","1","2021-01-29"
"강서구","C311072_화곡본동 98-106(고정1) - 비둘기공원 방향","방범","37.54069110228818","126.84559421029085","1","2021-01-29"
"강서구","C311010(A1144)_화곡본동 56-62","방범","37.5407","126.851","1","2021-01-29"
"강서구","C311078_화곡본동 105-115(고정1) - 볏골공원 방향","방범","37.5407087","126.843331","1","2021-01-29"
"강서구","C311078_화곡본동 105-115(고정2) - 노을공원 방향","방범","37.540708779582424","126.84333104830976","1","2021-01-29"
"강서구","C271016_화곡3동 1044-29(고정1) 화곡역 방향","방범","37.540784","126.834722","1","2021-01-29"
"강서구","C271016_화곡3동 1044-29(고정2) 강서로 33길 103 CU 편의점 방향","방범","37.540784","126.834722","1","2021-01-29"
"강서구","C311072_화곡본동 98-106(고정4) - 강서중앙교회 방향","방범","37.5407857","126.845604","1","2021-01-29"
"강서구","C311072_화곡본동 98-106(고정3) - 볏골공원 방향","방범","37.54078579938324","126.8456044917523","1","2021-01-29"
"강서구","C311037(A3023)_화곡본동 56-260","방범","37.54081","126.85245","1","2021-01-29"
"강서구","C311027[경찰방범]_화곡본동 58-11","방범","37.54088","126.84806","1","2021-01-29"
"강서구","C271022_화곡3동 1044-31(고정1) 화곡로 대로 방향","방범","37.540947727321765","126.83428409357125","1","2021-01-29"
"강서구","C271022_화곡3동 1044-31(고정2) 화곡 3-1 공영주차장 방향","방범","37.540947727321765","126.83428409357125","1","2021-01-29"
"강서구","C311008_화곡본동 56-209","방범","37.54095690155362","126.84988366909513","1","2021-01-29"
"강서구","C251104_화곡1동 1075(고정1) - 신월초등학교 방향","방범","37.5409734","126.839999","1","2021-01-29"
"강서구","C251104_화곡1동 1075(고정3) - 화곡로 대로 방향 우측은 화곡역 방향","방범","37.5409734","126.839999","1","2021-01-29"
"강서구","C251104_화곡1동 1075(고정2) - 계명아파트 방향","방범","37.540973446933776","126.83999915767302","1","2021-01-29"
"강서구","C311065_화곡본동 100-22(고정2) - 비둘기공원 방향","방범","37.5410072","126.846003","1","2021-01-29"
"강서구","C311065_화곡본동 100-22(고정3) - 삼성로얄빌리지 방향","방범","37.5410072","126.846003","1","2021-01-29"
"강서구","C311065_화곡본동 100-22(고정4) - 노을공원 방향","방범","37.5410072","126.846003","1","2021-01-29"
"강서구","C311065_화곡본동 100-22(고정1) - 카메라 바로아래 주차장 방향","방범","37.54100726470773","126.8460037556608","1","2021-01-29"
"강서구","C311041_화곡본동 56-92(고정3)","방범","37.5410706","126.853776","1","2021-01-29"
"강서구","C311041_화곡본동 56-92(고정1) 좌측-불교 선법사 방향우측-동도하이츠 빌라 방향","방범","37.5410706580875","126.85377659001852","1","2021-01-29"
"강서구","C311041_화곡본동 56-92(고정2) 봉제산 쉼터 방향","방범","37.5410706580875","126.85377659001852","1","2021-01-29"
"강서구","G314001(G9005)_화곡본동 56-225 (그린파킹)","방범","37.54111167693756","126.84949663223085","1","2021-01-29"
"강서구","C271018_화곡3동 1044-6","방범","37.541124052715226","126.83458390745824","1","2021-01-29"
"강서구","C311050_화곡본동 1076-4(고정1) 화곡로 대로 방향","방범","37.541247139320504","126.84166883343194","1","2021-01-29"
"강서구","C311050_화곡본동 1076-4(고정2) 까치산로 방향","방범","37.541247139320504","126.84166883343194","1","2021-01-29"
"강서구","C271010(A1096)_화곡3동 1067-18","방범","37.54127799557168","126.8367134396438","1","2021-01-29"
"강서구","C271010(A1096)_화곡3동 1067-18(보조1) 화곡로 대로 방향","방범","37.54128","126.836716","1","2021-01-29"
"강서구","C271038_화곡3동 1042-11(고정2)","방범","37.541329","126.833595","1","2021-01-29"
"강서구","C271038_화곡3동 1042-11(고정1)","방범","37.54132907472216","126.83359544867736","1","2021-01-29"
"강서구","C311024_화곡본동 98-89 - 카메라 1","방범","37.541428","126.84486","1","2021-01-29"
"강서구","C311024_화곡본동 98-89 보조 1 - 까치산로 4길 30-17 방향","방범","37.541428","126.84486","1","2021-01-29"
"강서구","C271007(A1093)_화곡3동 1045-45","방범","37.541490810165484","126.83528812009351","1","2021-01-29"
"강서구","C271033_화곡3동 1048-36(고정3)","방범","37.541492295828746","126.8373352032598","1","2021-01-29"
"강서구","C311047_화곡본동 56-28(고정1) 초록마을로 81 초록어린이집 방향","방범","37.54152194833377","126.85060321511248","1","2021-01-29"
"강서구","C311047_화곡본동 56-28(고정2) 초록영재어린이집 방향","방범","37.54152194833377","126.85060321511248","1","2021-01-29"
"강서구","C311047_화곡본동 56-28(고정3) 봉제산근린공원 어린이놀이터 방향","방범","37.54152194833377","126.85060321511248","1","2021-01-29"
"강서구","C311047_화곡본동 56-28(고정4) 초록마을로 16길 14 진영꼬마숲 어린이집 방향","방범","37.54152194833377","126.85060321511248","1","2021-01-29"
"강서구","C311026(A5025)_화곡본동 105-46","방범","37.541553","126.84305","1","2021-01-29"
"강서구","C311026(A5025)_화곡본동 105-46(보조1) 까치산로 4가길 8 현대힐타운 방향","방범","37.541553","126.84305","1","2021-01-29"
"강서구","C311021(A4009)_화곡본동 55-70","방범","37.541595","126.84833","1","2021-01-29"
"강서구","I276002_화곡3동 1065-31 (화곡역 7번 출구)","방범","37.541634","126.83977","1","2021-01-29"
"강서구","C311043_화곡본동 99-15(고정1) 좌측은 까치산로 6길 22 방향 우측은 까치산로 6길 29-8 성진빌라 방향","방범","37.5416528034019","126.84532715222205","1","2021-01-29"
"강서구","C311043_화곡본동 99-15(고정2) 초록마을로 6길 45 방향","방범","37.5416528034019","126.84532715222205","1","2021-01-29"
"강서구","C311013(A1148)_화곡본동 61-97","방범","37.5416571815301","126.8469316654454","1","2021-01-29"
"강서구","C271030_화곡3동 1049-47(고정4) 다원빌라 화곡로25길26 방향","방범","37.54166134660173","126.83816885470291","1","2021-01-29"
"강서구","C271030_화곡3동 1049-47(고정3) 화곡로 대로 방향","방범","37.54166246529657","126.83816742986596","1","2021-01-29"
"강서구","C311013(A1148)_화곡본동 61-97(보조1) 화곡초교 방향","방범","37.541668","126.846924","1","2021-01-29"
"강서구","C271030_화곡3동 1049-47(고정1) 화곡역 방향","방범","37.54166924090693","126.83817019986696","1","2021-01-29"
"강서구","C271030_화곡3동 1049-47(고정2)수명 어린이공원 방향","방범","37.54167146243623","126.83816452043675","1","2021-01-29"
"강서구","C311053_화곡본동 56-607(고정1) 초록마을로14길 21 진우하이빌 방향","방범","37.54167486983054","126.8501377854272","1","2021-01-29"
"강서구","C311029(A8023)_화곡본동 산41-16","방범","37.54173","126.851494","1","2021-01-29"
"강서구","C271033_화곡3동 1048-36(고정2)","방범","37.5417561","126.837293","1","2021-01-29"
"강서구","C271033_화곡3동 1048-36(고정1)","방범","37.54175613437631","126.8372935481913","1","2021-01-29"
"강서구","C311020_화곡본동 59-36(고정2)","방범","37.5417911","126.847524","1","2021-01-29"
"강서구","C311020_화곡본동 59-36(고정1) 비둘기공원 방향","방범","37.54179115534844","126.84752477625612","1","2021-01-29"
"강서구","F317001_[체납]화곡본동 98-99 볏골공원 공영주차장","방범","37.541805","126.84432","1","2021-01-29"
"강서구","C271006(A1092)_화곡3동 1042-16","방범","37.54186085589006","126.83377649651406","1","2021-01-29"
"강서구","C271006(A1092)_화곡3동 1042-16(보조1) 화곡로13나길 10-16 방향","방범","37.541866","126.83378","1","2021-01-29"
"강서구","C311032_화곡본동 105-366","방범","37.542006361921516","126.84244887235695","1","2021-01-29"
"강서구","C311032_화곡본동 105-366(보조1) 화곡로 194-42 임마누엘 교회 방향","방범","37.542006361921516","126.84244887235695","1","2021-01-29"
"강서구","C311032_화곡본동 105-366(보조2) 화곡로 대로 방향","방범","37.542006361921516","126.84244887235695","1","2021-01-29"
"강서구","C311073_화곡본동 56-10(고정1) - 봉제산 방향","방범","37.542020405383646","126.85054121315831","1","2021-01-29"
"강서구","C271011(A4021)_화곡3동 1050-33 (구1065-19)","방범","37.542034","126.83927","1","2021-01-29"
"강서구","C271011(A4021)_화곡3동 1065-19(보조1) 화곡3동 주민센터 방향","방범","37.542034","126.83927","1","2021-01-29"
"강서구","C271008(A1094)_화곡3동 1047-16","방범","37.54208085787109","126.83602997803096","1","2021-01-29"
"강서구","C271008(A1094)_화곡3동 1047(보조1) 동성베스트빌(화곡로 19길 11) 방향","방범","37.542084","126.83604","1","2021-01-29"
"강서구","C311012_화곡본동 61-51","방범","37.542122363259274","126.8458890291327","1","2021-01-29"
"강서구","C311045_화곡본동 55-93(고정1) 초록마을로 57 방향","방범","37.54215870625616","126.84961288110992","1","2021-01-29"
"강서구","C311045_화곡본동 55-93(고정2) 초록마을로 66 방향","방범","37.54215870625616","126.84961288110992","1","2021-01-29"
"강서구","C311068_화곡본동 50-120(고정3) - 쉐라톤빌리지 방향","방범","37.542238","126.849053","1","2021-01-29"
"강서구","C311068_화곡본동 50-120(고정2) - 좌측은 주얼리하우스 방향 우측은 광성교회 방향","방범","37.54223806153138","126.84905309188741","1","2021-01-29"
"강서구","C241033_우장산동 1062-20(고정1)영능교회방","방범","37.54230080687285","126.84064326359683","1","2021-01-29"
"강서구","C311068_화곡본동 50-120(고정1) - 화곡본 어린이집 방향","방범","37.54230873911852","126.84920246323531","1","2021-01-29"
"강서구","C271009(A1095)_화곡3동 1050-12(보조1) 화곡3동 주민센터 방향","방범","37.542362","126.83803","1","2021-01-29"
"강서구","C271009(A1095)_화곡3동 1050-12","방범","37.542367050432624","126.83803951469184","1","2021-01-29"
"강서구","C311074_화곡본동 98-60(고정3) - 현대힐타운 방향","방범","37.5425011","126.844505","1","2021-01-29"
"강서구","C311074_화곡본동 98-60(고정2) - 화곡초등학교 방향","방범","37.54250117409619","126.84450514313478","1","2021-01-29"
"강서구","C311080_화곡본동 107-6(고정2)","방범","37.5425051","126.842748","1","2021-01-29"
"강서구","C311080_화곡본동 107-6(고정1)","방범","37.54250514352691","126.84274822074879","1","2021-01-29"
"강서구","G274002(G9016)_화곡3동 1046 (그린파킹)","방범","37.542526","126.83485","1","2021-01-29"
"강서구","C311074_화곡본동 98-60(고정4) - 인터시티빌라 방향","방범","37.5425274","126.844371","1","2021-01-29"
"강서구","C311074_화곡본동 98-60(고정1) - 화곡본동시장 방향","방범","37.54252747473983","126.84437190617565","1","2021-01-29"
"강서구","C311084_화곡본동 107-1(고정2)","방범","37.5425609","126.843256","1","2021-01-29"
"강서구","C311084_화곡본동 107-1(고정1)","방범","37.542560940911144","126.84325631905751","1","2021-01-29"
"강서구","C241026_우장산동 1064","방범","37.5426096","126.84032","1","2021-01-29"
"강서구","C241026_우장산동 1064(보조1)화곡역 2번출구방향","방범","37.5426096","126.84032","1","2021-01-29"
"강서구","C271026_화곡3동 1046-30(고정1) 강서로 35길 57-6 방향","방범","37.542610364390846","126.83562343179171","1","2021-01-29"
"강서구","I316001_화곡본동시장(구도로)","방범","37.54263","126.84385","1","2021-01-29"
"강서구","C271031_화곡3동 1047(고정2) - 승석휠타운 방향","방범","37.5426556","126.8359","1","2021-01-29"
"강서구","C271031_화곡3동 1047(고정3) - 대원연립 방향","방범","37.5426556","126.8359","1","2021-01-29"
"강서구","C271031_화곡3동 1047(고정4) - 화곡하이츠빌라 방향","방범","37.5426556","126.8359","1","2021-01-29"
"강서구","C271031_화곡3동 1047(고정1) - 동원그린빌 방향","방범","37.54265561243699","126.83590097145101","1","2021-01-29"
"강서구","C311007(A1141)_화곡본동 51-40(보조1) 화곡초교 방향","방범","37.54268","126.84806","1","2021-01-29"
"강서구","G274003(G9017)_화곡3동1048-14 (그린파킹)","방범","37.542686","126.8369","1","2021-01-29"
"강서구","C311007(A1141)_화곡본동 51-40","방범","37.54270223333284","126.84806301392348","1","2021-01-29"
"강서구","C271005(A1091)_화곡3동 1049","방범","37.542711811934176","126.83723559463983","1","2021-01-29"
"강서구","C271005(A1091)_화곡3동 1049(보조1) 성우주택 (강서로 33길 45) 방향","방범","37.542713","126.837234","1","2021-01-29"
"강서구","C271020_화곡3동 1051","방범","37.542812732793344","126.83835535718566","1","2021-01-29"
"강서구","C271020_화곡3동 1051(보조1) 대원쇼핑타운(종합시장) 방향","방범","37.542812732793344","126.83835535718566","1","2021-01-29"
"강서구","C271020_화곡3동 1051(보조2) 강서로 대로 방향","방범","37.542812732793344","126.83835535718566","1","2021-01-29"
"강서구","G274001(G9015)_화곡3동 1039-39 (그린파킹)","방범","37.542873","126.8328","1","2021-01-29"
"강서구","G274001(G9015)_화곡3동 1039-39 (그린파킹)(보조1)","방범","37.542873","126.8328","1","2021-01-29"
"강서구","C311019_화곡본동 50-19(고정1) 좌측은 초록마을로7길2방향 우측은 까치산로12길51방향","방범","37.5429107","126.848695","1","2021-01-29"
"강서구","C311019_화곡본동 50-19(고정2) 좌측은 초록마을로9길20방향 우측은 초록마을로9길62-1방향","방범","37.5429107","126.848695","1","2021-01-29"
"강서구","C241055_우장산동(화곡동) 1063-7(고정2)","방범","37.5429214","126.841611","1","2021-01-29"
"강서구","C241055_우장산동(화곡동) 1063-7(고정1)","방범","37.542921475432465","126.8416112181856","1","2021-01-29"
"강서구","C241012(A1108)_우장산동 1061-36","방범","37.54323","126.841324","1","2021-01-29"
"강서구","C241012(A1108)_우장산동 1061-36(보조)화곡로방향","방범","37.54323","126.841324","1","2021-01-29"
"강서구","C311079_화곡본동 51-72(고정2)","방범","37.5432788","126.848481","1","2021-01-29"
"강서구","C311079_화곡본동 51-72(고정1)","방범","37.54327886324404","126.84848134808482","1","2021-01-29"
"강서구","C311055_화복본동 24-283(고정2) 초록마을로6길 1 엘림할인마트 방향","방범","37.54331081926824","126.84727947542124","1","2021-01-29"
"강서구","C311055_화복본동 24-283(고정1) 화곡본동 주민센터 방향","방범","37.54331308816428","126.84728228559922","1","2021-01-29"
"강서구","C311067_화곡본동 98-42(고정2) - 화곡119안전센터 방향","방범","37.5433231","126.844283","1","2021-01-29"
"강서구","C311067_화곡본동 98-42(고정3) - 프리즘빌라 방향","방범","37.5433231","126.844283","1","2021-01-29"
"강서구","C311067_화곡본동 98-42(고정1) - 화곡본동시장 방향","방범","37.54332313836508","126.84428395463823","1","2021-01-29"
"강서구","C271037_화곡3동 1039-17(고정2)","방범","37.5433411","126.834519","1","2021-01-29"
"강서구","C271037_화곡3동 1039-17(고정1)","방범","37.54334112490253","126.83451925229094","1","2021-01-29"
"강서구","C271025_화곡3동 1037-15(고정2) 강서로 37길 28 성준빌라 방향","방범","37.5433438322339","126.8358235098205","1","2021-01-29"
"강서구","C271025_화곡3동 1037-15(고정1) 강서로35길 58 J월드 아파트 방향","방범","37.543352829309924","126.83582060004205","1","2021-01-29"
"강서구","C271023_화곡3동 1036-12(고정2) 화곡로21길 71 스위트드림 아파트 방향","방범","37.54337870291082","126.83641466219117","1","2021-01-29"
"강서구","C271023_화곡3동 1036-12(고정1) 화곡로21길43 CU편의점 방향","방범","37.54337871881375","126.8364174920107","1","2021-01-29"
"강서구","C271021_화곡3동 1039-7","방범","37.54348529376602","126.83370260308808","1","2021-01-29"
"강서구","C241020(A5007)_우장산동 1061-16","방범","37.543495","126.84226","1","2021-01-29"
"강서구","C311015(A1150)_화곡본동 98-22","방범","37.54349967589185","126.84394978834184","1","2021-01-29"
"강서구","C311015(A1150)_화곡본동 98-22(보조1) 화곡로 34길 방향","방범","37.54351","126.84394","1","2021-01-29"
"강서구","C241011(A1107)_우장산동 1053","방범","37.543514","126.83949","1","2021-01-29"
"강서구","C241011(A1107)_우장산동 1053(보조1)화곡5-1공영주차장방향","방범","37.543514","126.83949","1","2021-01-29"
"강서구","C241036_우장산동(화곡동) 1054(고정1) 강서로34길 17방향","방범","37.543524520825926","126.8399168679137","1","2021-01-29"
"강서구","C241036_우장산동(화곡동) 1054(고정2) 강서로36길 15방향","방범","37.543524520825926","126.8399168679137","1","2021-01-29"
"강서구","C271003(A1089)_화곡3동 1020-3","방범","37.54365150008883","126.83523780631836","1","2021-01-29"
"강서구","C271003(A1089)_화곡3동 1020-3(보조1) 건형센스빌 (강서로37길 56) 방향","방범","37.54366","126.83524","1","2021-01-29"
"강서구","C271004(A1090)_화곡3동 1033-43","방범","37.54368242403748","126.83753263898663","1","2021-01-29"
"강서구","C271004(A1090)_화곡3동 1033-43(보조1) 화곡로21길71 스위트드림 아파트 방향","방범","37.54369","126.83752","1","2021-01-29"
"강서구","C241044_우장산동 1030-26(고정1)","방범","37.54388734757285","126.83916055210336","1","2021-01-29"
"강서구","C311044_화곡본동 46-148(고정1) 화곡본2 공영주차장 방향","방범","37.543900779427645","126.84761109955082","1","2021-01-29"
"강서구","C311044_화곡본동 46-148(고정2) 삼성그린빌 까치산로12길15 방향","방범","37.543900779427645","126.84761109955082","1","2021-01-29"
"강서구","C311044_화곡본동 46-148(고정3) 좌측은 청구빌라트 우측은 비둘기공원 방향","방범","37.543900779427645","126.84761109955082","1","2021-01-29"
"강서구","C311051_화곡본동 98-168(고정1) 구름공원 방향","방범","37.54390264172431","126.84509805952118","1","2021-01-29"
"강서구","C311051_화곡본동 98-168(고정2) 화곡지구대 방향","방범","37.54390264172431","126.84509805952118","1","2021-01-29"
"강서구","C311051_화곡본동 98-168(고정3) 국민은행 화곡본동지점 방향","방범","37.54390264172431","126.84509805952118","1","2021-01-29"
"강서구","C311069_화곡본동 46-187(고정2) - 은하빌 방향","방범","37.5439193","126.849001","1","2021-01-29"
"강서구","C311069_화곡본동 46-187(고정3) - 까치산로14길 60 방향","방범","37.5439193","126.849001","1","2021-01-29"
"강서구","C311069_화곡본동 46-187(고정4) - 큰별 어린이공원 방향","방범","37.5439193","126.849001","1","2021-01-29"
"강서구","C311069_화곡본동 46-187(고정1) - 한양빌라3차 방향","방범","37.543919306170146","126.84900101863854","1","2021-01-29"
"강서구","C271027_화곡3동 1018-10(고정1) 강서로37길 66 방향","방범","37.54392451024224","126.8339010461184","1","2021-01-29"
"강서구","C271027_화곡3동 1018-10(고정2) 화곡푸르지오 아파트 방향","방범","37.54393674411718","126.83467210716135","1","2021-01-29"
"강서구","C241041_우장산동 1059-33(고정2)","방범","37.5440099","126.842519","1","2021-01-29"
"강서구","C241041_우장산동 1059-33(고정1)","방범","37.544009911118174","126.84251931808748","1","2021-01-29"
"강서구","C241053_우장산동(화곡동) 1059-28(고정1)","방범","37.54421423981707","126.84213169816677","1","2021-01-29"
"강서구","C311033_화곡본동 98-15","방범","37.54421478998501","126.84409351121614","1","2021-01-29"
"강서구","C311033_화곡본동 98-15((보조1) 화곡로 34길 32 방향","방범","37.544224","126.8441","1","2021-01-29"
"강서구","C271024_화곡3동 1020-17(고정2) 강서로41길 48 광영다모은정 아파트 방향","방범","37.544233807982934","126.83620615308412","1","2021-01-29"
